Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2025-01-21 07:45,TX30,590.27,100,58887,-140,-0.24,0,19,0.03,-163,-0.28,-140,-0.14,2
1,Entry short,2025-01-21 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,588.87,100,58887,-140,-0.24,0,19,0.03,-163,-0.28,-140,-0.14,2
2,Exit long,2025-01-22 07:30,TX30,596.51,100,59629,22,0.04,0,54,0.09,-50,-0.08,-118,-0.12,2
2,Entry long,2025-01-22 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,596.29,100,59629,22,0.04,0,54,0.09,-50,-0.08,-118,-0.12,2
3,Exit short,2025-01-24 07:45,TX30,599.02,100,59929,27,0.05,0,48,0.08,-34,-0.06,-91,-0.09,2
3,Entry short,2025-01-24 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,599.29,100,59929,27,0.05,0,48,0.08,-34,-0.06,-91,-0.09,2
4,Exit long,2025-01-27 07:30,TX30,588.9,100,58852,38,0.06,0,60,0.10,-189,-0.32,-53,-0.05,2
4,Entry long,2025-01-27 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,588.52,100,58852,38,0.06,0,60,0.10,-189,-0.32,-53,-0.05,2
5,Exit long,2025-01-28 07:45,TX30,592.22,100,59071,151,0.26,0,193,0.33,-18,-0.03,98,0.10,2
5,Entry long,2025-01-28 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,590.71,100,59071,151,0.26,0,193,0.33,-18,-0.03,98,0.10,2
6,Exit long,2025-01-30 07:30,TX30,592.5,100,59478,-228,-0.38,0,0,0.00,-251,-0.42,-130,-0.13,2
6,Entry long,2025-01-30 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,594.78,100,59478,-228,-0.38,0,0,0.00,-251,-0.42,-130,-0.13,2
7,Exit long,2025-01-31 07:30,TX30,598.71,100,59788,83,0.14,0,89,0.15,-7,-0.01,-47,-0.05,2
7,Entry long,2025-01-31 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,597.88,100,59788,83,0.14,0,89,0.15,-7,-0.01,-47,-0.05,2
8,Exit short,2025-02-03 07:45,TX30,588.06,100,58114,-692,-1.19,0,58,0.10,-743,-1.28,-739,-0.74,2
8,Entry short,2025-02-03 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,581.14,100,58114,-692,-1.19,0,58,0.10,-743,-1.28,-739,-0.74,2
9,Exit long,2025-02-04 07:30,TX30,590.41,100,58894,147,0.25,0,208,0.35,-4,-0.01,-592,-0.59,2
9,Entry long,2025-02-04 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,588.94,100,58894,147,0.25,0,208,0.35,-4,-0.01,-592,-0.59,2
10,Exit short,2025-02-05 07:30,TX30,590.51,100,59002,-49,-0.08,0,151,0.26,-96,-0.16,-641,-0.64,2
10,Entry short,2025-02-05 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,590.02,100,59002,-49,-0.08,0,151,0.26,-96,-0.16,-641,-0.64,2
11,Exit short,2025-02-06 08:00,TX30,594.45,100,59477,32,0.05,0,78,0.13,-79,-0.13,-609,-0.61,2
11,Entry short,2025-02-06 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,594.77,100,59477,32,0.05,0,78,0.13,-79,-0.13,-609,-0.61,2
12,Exit long,2025-02-07 07:30,TX30,594.39,100,59754,-315,-0.53,0,4,0.01,-392,-0.66,-924,-0.92,2
12,Entry long,2025-02-07 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,597.54,100,59754,-315,-0.53,0,4,0.01,-392,-0.66,-924,-0.92,2
13,Exit long,2025-02-10 07:45,TX30,594.65,100,59422,43,0.07,0,58,0.10,-29,-0.05,-881,-0.88,2
13,Entry long,2025-02-10 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,594.22,100,59422,43,0.07,0,58,0.10,-29,-0.05,-881,-0.88,2
14,Exit long,2025-02-11 08:00,TX30,594.54,100,59399,55,0.09,0,105,0.18,-16,-0.03,-826,-0.83,2
14,Entry long,2025-02-11 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,593.99,100,59399,55,0.09,0,105,0.18,-16,-0.03,-826,-0.83,2
15,Exit long,2025-02-12 07:30,TX30,591.33,100,59124,9,0.02,0,98,0.17,-173,-0.29,-817,-0.82,2
15,Entry long,2025-02-12 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,591.24,100,59124,9,0.02,0,98,0.17,-173,-0.29,-817,-0.82,2
16,Exit long,2025-02-13 07:45,TX30,597.03,100,59510,193,0.32,0,217,0.36,0,0.00,-624,-0.62,2
16,Entry long,2025-02-13 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,595.1,100,59510,193,0.32,0,217,0.36,0,0.00,-624,-0.62,2
17,Exit long,2025-02-14 07:45,TX30,599.81,100,60038,-57,-0.09,0,12,0.02,-91,-0.15,-681,-0.68,2
17,Entry long,2025-02-14 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,600.38,100,60038,-57,-0.09,0,12,0.02,-91,-0.15,-681,-0.68,2
18,Exit short,2025-02-18 08:00,TX30,600.32,100,59937,-95,-0.16,0,23,0.04,-98,-0.16,-776,-0.78,2
18,Entry short,2025-02-18 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,599.37,100,59937,-95,-0.16,0,23,0.04,-98,-0.16,-776,-0.78,2
19,Exit short,2025-02-19 07:45,TX30,600.27,100,59943,-84,-0.14,0,7,0.01,-117,-0.20,-860,-0.86,2
19,Entry short,2025-02-19 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,599.43,100,59943,-84,-0.14,0,7,0.01,-117,-0.20,-860,-0.86,2
20,Exit short,2025-02-20 07:30,TX30,598.77,100,59816,-61,-0.10,0,136,0.23,-94,-0.16,-921,-0.92,2
20,Entry short,2025-02-20 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,598.16,100,59816,-61,-0.10,0,136,0.23,-94,-0.16,-921,-0.92,2
21,Exit short,2025-02-21 07:30,TX30,596.53,100,59823,170,0.28,0,190,0.32,-18,-0.03,-751,-0.75,2
21,Entry short,2025-02-21 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,598.23,100,59823,170,0.28,0,190,0.32,-18,-0.03,-751,-0.75,2
22,Exit short,2025-02-24 07:30,TX30,587.86,100,58868,82,0.14,0,224,0.38,-67,-0.11,-669,-0.67,2
22,Entry short,2025-02-24 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,588.68,100,58868,82,0.14,0,224,0.38,-67,-0.11,-669,-0.67,2
23,Exit short,2025-02-25 07:30,TX30,580.9,100,58524,434,0.74,0,451,0.77,-2,0.00,-235,-0.23,2
23,Entry short,2025-02-25 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,585.24,100,58524,434,0.74,0,451,0.77,-2,0.00,-235,-0.23,2
24,Exit long,2025-02-26 07:30,TX30,587.87,100,58765,22,0.04,0,153,0.26,-45,-0.08,-213,-0.21,2
24,Entry long,2025-02-26 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,587.65,100,58765,22,0.04,0,153,0.26,-45,-0.08,-213,-0.21,2
25,Exit short,2025-02-27 07:30,TX30,585.43,100,58246,-297,-0.51,0,188,0.32,-402,-0.69,-510,-0.51,2
25,Entry short,2025-02-27 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,582.46,100,58246,-297,-0.51,0,188,0.32,-402,-0.69,-510,-0.51,2
26,Exit long,2025-02-28 07:45,TX30,577.55,100,57759,-4,-0.01,0,120,0.21,-166,-0.29,-514,-0.51,2
26,Entry long,2025-02-28 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,577.59,100,57759,-4,-0.01,0,120,0.21,-166,-0.29,-514,-0.51,2
27,Exit short,2025-03-03 07:30,TX30,584.09,100,58279,-130,-0.22,0,204,0.35,-134,-0.23,-644,-0.64,2
27,Entry short,2025-03-03 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,582.79,100,58279,-130,-0.22,0,204,0.35,-134,-0.23,-644,-0.64,2
28,Exit short,2025-03-04 07:30,TX30,564.85,100,56601,116,0.20,0,340,0.60,-46,-0.08,-528,-0.53,2
28,Entry short,2025-03-04 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,566.01,100,56601,116,0.20,0,340,0.60,-46,-0.08,-528,-0.53,2
29,Exit short,2025-03-05 07:30,TX30,566.28,100,56615,-13,-0.02,0,43,0.08,-373,-0.66,-541,-0.54,2
29,Entry short,2025-03-05 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,566.15,100,56615,-13,-0.02,0,43,0.08,-373,-0.66,-541,-0.54,2
30,Exit long,2025-03-06 07:45,TX30,569.97,100,56772,225,0.40,0,258,0.45,-43,-0.08,-316,-0.32,2
30,Entry long,2025-03-06 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,567.72,100,56772,225,0.40,0,258,0.45,-43,-0.08,-316,-0.32,2
31,Exit short,2025-03-10 08:00,TX30,554.46,100,55601,155,0.28,0,243,0.44,-51,-0.09,-161,-0.16,2
31,Entry short,2025-03-10 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,556.01,100,55601,155,0.28,0,243,0.44,-51,-0.09,-161,-0.16,2
32,Exit short,2025-03-11 07:45,TX30,545.9,100,54861,271,0.49,0,389,0.71,-84,-0.15,110,0.11,2
32,Entry short,2025-03-11 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,548.61,100,54861,271,0.49,0,389,0.71,-84,-0.15,110,0.11,2
33,Exit short,2025-03-12 07:30,TX30,549.65,100,55005,40,0.07,0,147,0.27,-108,-0.20,150,0.15,2
33,Entry short,2025-03-12 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,550.05,100,55005,40,0.07,0,147,0.27,-108,-0.20,150,0.15,2
34,Exit short,2025-03-13 07:30,TX30,547.75,100,54557,-218,-0.40,0,46,0.08,-412,-0.76,-68,-0.07,2
34,Entry short,2025-03-13 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,545.57,100,54557,-218,-0.40,0,46,0.08,-412,-0.76,-68,-0.07,2
35,Exit long,2025-03-14 07:30,TX30,547.63,100,54829,-66,-0.12,0,120,0.22,-214,-0.39,-134,-0.13,2
35,Entry long,2025-03-14 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,548.29,100,54829,-66,-0.12,0,120,0.22,-214,-0.39,-134,-0.13,2
36,Exit long,2025-03-17 07:45,TX30,556,100,55667,-67,-0.12,0,9,0.02,-222,-0.40,-201,-0.20,2
36,Entry long,2025-03-17 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,556.67,100,55667,-67,-0.12,0,9,0.02,-222,-0.40,-201,-0.20,2
37,Exit short,2025-03-18 07:30,TX30,551.83,100,55136,-47,-0.09,0,64,0.12,-85,-0.15,-248,-0.25,2
37,Entry short,2025-03-18 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,551.36,100,55136,-47,-0.09,0,64,0.12,-85,-0.15,-248,-0.25,2
38,Exit long,2025-03-19 07:30,TX30,554.98,100,55455,43,0.08,0,129,0.23,0,0.00,-205,-0.20,2
38,Entry long,2025-03-19 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,554.55,100,55455,43,0.08,0,129,0.23,0,0.00,-205,-0.20,2
39,Exit long,2025-03-20 07:30,TX30,559.95,100,55711,284,0.51,0,335,0.60,-19,-0.03,79,0.08,2
39,Entry long,2025-03-20 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,557.11,100,55711,284,0.51,0,335,0.60,-19,-0.03,79,0.08,2
40,Exit long,2025-03-24 07:30,TX30,565.19,100,56480,39,0.07,0,58,0.10,-73,-0.13,118,0.12,2
40,Entry long,2025-03-24 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,564.8,100,56480,39,0.07,0,58,0.10,-73,-0.13,118,0.12,2
41,Exit long,2025-03-25 08:00,TX30,567.98,100,56782,16,0.03,0,60,0.11,-43,-0.08,134,0.13,2
41,Entry long,2025-03-25 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,567.82,100,56782,16,0.03,0,60,0.11,-43,-0.08,134,0.13,2
42,Exit short,2025-03-26 07:30,TX30,565.36,100,56566,30,0.05,0,110,0.19,-89,-0.16,164,0.16,2
42,Entry short,2025-03-26 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,565.66,100,56566,30,0.05,0,110,0.19,-89,-0.16,164,0.16,2
43,Exit long,2025-03-27 07:30,TX30,561.62,100,56043,119,0.21,0,123,0.22,-76,-0.14,283,0.28,2
43,Entry long,2025-03-27 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,560.43,100,56043,119,0.21,0,123,0.22,-76,-0.14,283,0.28,2
44,Exit short,2025-03-28 07:30,TX30,551.81,100,55606,425,0.76,0,435,0.78,-47,-0.08,708,0.71,2
44,Entry short,2025-03-28 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,556.06,100,55606,425,0.76,0,435,0.78,-47,-0.08,708,0.71,2
45,Exit long,2025-03-31 07:45,TX30,543.23,100,54324,-1,0.00,0,101,0.19,-142,-0.26,707,0.71,2
45,Entry long,2025-03-31 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,543.24,100,54324,-1,0.00,0,101,0.19,-142,-0.26,707,0.71,2
46,Exit short,2025-04-01 07:45,TX30,550.24,100,54663,-361,-0.66,0,64,0.12,-425,-0.78,346,0.35,2
46,Entry short,2025-04-01 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,546.63,100,54663,-361,-0.66,0,64,0.12,-425,-0.78,346,0.35,2
47,Exit long,2025-04-02 07:45,TX30,553.05,100,55134,171,0.31,0,244,0.44,-17,-0.03,517,0.52,2
47,Entry long,2025-04-02 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,551.34,100,55134,171,0.31,0,244,0.44,-17,-0.03,517,0.52,2
48,Exit short,2025-04-03 07:45,TX30,534.67,100,53515,48,0.09,0,109,0.20,-119,-0.22,565,0.56,2
48,Entry short,2025-04-03 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,535.15,100,53515,48,0.09,0,109,0.20,-119,-0.22,565,0.56,2
49,Exit short,2025-04-04 07:45,TX30,507.48,100,51117,369,0.72,0,390,0.76,-107,-0.21,934,0.93,2
